nces_id,year,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score
330017321,2023,NH,33001,46.8,58.0,60.6,49.0,41.0
330017321,2024,NH,33001,46.0,52.5,59.6,49.7,39.9
340015495,2022,NJ,34001,45.2,61.2,48.4,30.6,42.8
340015495,2023,NJ,34001,41.7,53.3,49.7,26.7,39.3
340015495,2024,NJ,34001,43.0,61.7,46.5,33.4,41.5
560015939,2022,WY,56001,43.5,30.4,47.7,52.1,59.9
560015939,2023,WY,56001,46.5,26.1,45.1,50.6,60.4
560015939,2024,WY,56001,44.7,37.0,45.5,56.1,63.2
560039694,2022,WY,56003,44.9,36.5,27.0,39.1,37.1
560039694,2023,WY,56003,44.3,43.5,32.7,43.0,38.5
560039694,2024,WY,56003,47.6,41.3,32.1,42.8,42.4
390014267,2022,OH,39001,43.8,51.8,37.4,32.3,48.5
390014267,2023,OH,39001,47.3,60.2,43.8,36.6,50.9
390014267,2024,OH,39001,45.2,54.9,40.6,36.6,46.8
050039907,2022,AR,05003,52.2,54.9,59.4,54.3,63.4
050039907,2023,AR,05003,45.6,52.0,61.0,47.5,58.1
050039907,2024,AR,05003,46.9,56.9,60.6,44.6,56.2
260021945,2022,MI,26002,51.1,32.0,46.7,56.2,43.7
260021945,2023,MI,26002,47.5,29.0,44.5,58.4,45.7
260021945,2024,MI,26002,44.7,31.8,44.1,53.9,41.7
290022841,2022,MO,29002,42.0,48.0,42.1,45.9,48.5
290022841,2023,MO,29002,45.2,52.8,49.0,45.4,54.8
290022841,2024,MO,29002,43.9,47.7,45.4,45.6,50.7
310043257,2022,NE,31004,44.2,33.5,43.5,55.3,36.7
310043257,2023,NE,31004,46.6,34.6,48.6,59.1,44.0
310043257,2024,NE,31004,46.9,39.0,46.0,57.3,38.7
550048320,2022,WI,55004,44.3,57.8,27.9,38.9,56.5
550048320,2023,WI,55004,45.8,55.9,30.1,39.7,57.1
550048320,2024,WI,55004,44.8,56.7,27.5,39.4,57.0
380048252,2022,ND,38004,44.5,42.1,40.8,49.6,39.1
380048252,2023,ND,38004,50.7,38.3,35.1,44.1,44.7
380048252,2024,ND,38004,46.3,36.1,32.4,47.8,40.7
410044741,2022,OR,41004,45.0,34.0,53.8,46.7,60.3
410044741,2023,OR,41004,43.7,30.3,49.9,42.2,53.8
410044741,2024,OR,41004,45.1,34.0,54.8,42.3,56.1
230028551,2022,ME,23002,45.5,43.8,36.8,49.0,59.3
230028551,2023,ME,23002,41.9,52.9,31.4,52.5,62.9
230028551,2024,ME,23002,42.2,44.6,37.8,50.3,54.9
240036431,2022,MD,24003,47.7,57.1,54.0,51.1,33.6
240036431,2023,MD,24003,41.9,53.8,41.2,57.1,30.4
240036431,2024,MD,24003,43.5,53.8,51.1,53.1,30.6
130049589,2022,GA,13004,50.3,37.7,41.5,59.8,44.4
130049589,2023,GA,13004,41.1,36.4,38.2,49.8,41.9
130049589,2024,GA,13004,43.7,37.2,39.3,51.5,40.3
260018270,2022,MI,26001,51.3,43.0,69.3,51.8,49.1
260018270,2023,MI,26001,46.7,39.9,66.3,53.0,44.2
260018270,2024,MI,26001,42.8,37.7,62.3,51.7,40.9
540044181,2022,WV,54004,41.7,43.1,25.8,41.6,42.8
540044181,2023,WV,54004,42.6,44.1,28.8,41.4,33.8
540044181,2024,WV,54004,44.3,42.8,27.8,43.9,42.2
540011375,2022,WV,54001,42.9,37.3,53.7,37.5,32.1
540011375,2023,WV,54001,38.3,31.8,48.9,41.8,28.6
540011375,2024,WV,54001,47.1,33.3,47.8,43.6,29.6
160045623,2022,ID,16004,46.6,50.5,49.8,53.0,35.4
160045623,2023,ID,16004,44.7,50.5,42.6,52.9,26.5
160045623,2024,ID,16004,44.5,47.3,49.4,49.3,30.5
370027909,2022,NC,37002,48.9,43.5,48.7,45.6,52.4
370027909,2023,NC,37002,47.1,36.4,49.5,41.4,52.9
370027909,2024,NC,37002,44.9,37.7,42.5,41.8,50.2
400038993,2022,OK,40003,40.2,41.9,42.3,34.8,34.8
400038993,2023,OK,40003,49.1,40.4,46.3,37.6,35.8
400038993,2024,OK,40003,44.8,45.3,45.1,35.9,40.4
470032298,2022,TN,47003,45.0,50.9,63.2,51.9,38.3
470032298,2023,TN,47003,48.3,52.1,59.1,55.1,36.5
470032298,2024,TN,47003,48.5,47.7,64.4,57.2,35.4
090032433,2022,CT,09003,43.7,61.2,43.3,46.7,44.1
090032433,2023,CT,09003,51.3,54.7,43.2,46.1,44.6
090032433,2024,CT,09003,44.0,52.2,42.1,46.9,43.8
230047489,2022,ME,23004,40.8,30.8,48.4,54.7,47.2
230047489,2023,ME,23004,41.0,34.4,48.5,57.1,42.8
230047489,2024,ME,23004,45.0,31.8,44.8,54.6,44.3
440048617,2022,RI,44004,42.2,44.5,35.8,38.3,32.6
440048617,2023,RI,44004,46.8,45.6,36.7,41.4,35.2
440048617,2024,RI,44004,46.4,50.6,34.1,42.8,39.0
450025610,2022,SC,45002,44.6,54.7,48.6,46.4,44.5
450025610,2023,SC,45002,43.6,53.4,45.8,46.7,41.6
450025610,2024,SC,45002,45.5,51.4,45.0,47.8,42.9
530023412,2022,WA,53002,44.1,36.3,27.5,29.5,45.9
530023412,2023,WA,53002,42.6,34.3,26.4,28.2,42.8
530023412,2024,WA,53002,45.7,41.2,28.3,26.9,50.4
200012117,2022,KS,20001,44.0,28.3,38.0,45.7,39.8
200012117,2023,KS,20001,46.0,35.1,27.6,45.3,43.6
200012117,2024,KS,20001,46.2,36.6,33.0,47.6,43.5
200019270,2022,KS,20001,44.1,44.9,30.9,49.7,48.5
200019270,2023,KS,20001,46.7,52.6,30.7,52.8,59.8
200019270,2024,KS,20001,46.8,48.7,33.0,55.8,53.1
300043721,2022,MT,30004,49.2,48.8,44.1,50.3,47.6
300043721,2023,MT,30004,45.3,51.8,38.5,51.3,41.4
300043721,2024,MT,30004,44.7,56.2,41.6,49.4,51.1
500024168,2022,VT,50002,44.2,36.6,60.3,42.9,41.3
500024168,2023,VT,50002,43.2,36.3,58.2,43.2,42.0
500024168,2024,VT,50002,48.9,32.7,58.2,39.7,41.0
010011356,2022,AL,01001,49.8,48.6,73.2,34.9,47.0
010011356,2023,AL,01001,42.7,49.5,63.3,26.7,33.4
010011356,2024,AL,01001,47.4,45.7,71.4,29.3,44.6
300022725,2022,MT,30002,51.7,55.8,31.4,44.9,56.2
300022725,2023,MT,30002,48.3,57.8,26.1,43.6,47.5
300022725,2024,MT,30002,43.6,53.4,23.0,43.1,47.4
390017779,2022,OH,39001,42.9,50.2,30.8,33.1,45.3
390017779,2023,OH,39001,48.2,61.1,37.8,39.4,49.9
390017779,2024,OH,39001,44.2,52.3,40.4,36.7,52.8
390039462,2022,OH,39003,43.9,52.5,60.9,54.4,40.5
390039462,2023,OH,39003,43.1,46.8,57.5,49.7,30.9
390039462,2024,OH,39003,45.9,44.7,50.6,51.0,35.4
040049300,2022,AZ,04004,42.0,42.3,41.4,61.1,50.3
040049300,2023,AZ,04004,42.4,41.9,40.6,56.1,44.7
040049300,2024,AZ,04004,46.9,42.0,39.9,54.3,52.0
050046301,2022,AR,05004,41.6,27.5,27.2,39.2,32.2
050046301,2023,AR,05004,44.7,31.1,33.2,39.8,31.6
050046301,2024,AR,05004,46.0,30.3,28.5,41.3,35.5
370041205,2022,NC,37004,42.9,36.3,27.5,47.1,34.1
370041205,2023,NC,37004,45.2,46.7,40.3,49.3,41.7
370041205,2024,NC,37004,47.5,38.0,37.0,53.1,42.1
480016615,2022,TX,48001,46.9,43.1,49.4,56.7,46.0
480016615,2023,TX,48001,42.3,40.9,55.5,58.4,43.3
480016615,2024,TX,48001,45.2,37.3,55.2,54.4,47.1
200015965,2022,KS,20001,42.5,31.3,36.9,33.0,29.5
200015965,2023,KS,20001,49.7,33.8,38.5,35.8,34.9
200015965,2024,KS,20001,45.8,30.5,41.4,38.6,30.8
460033086,2022,SD,46003,47.8,47.7,46.0,41.9,51.1
460033086,2023,SD,46003,43.0,43.5,43.5,33.3,49.2
460033086,2024,SD,46003,45.5,41.5,47.5,35.7,44.3
480039034,2022,TX,48003,46.9,40.5,36.8,34.7,57.3
480039034,2023,TX,48003,42.9,41.5,27.2,29.4,56.0
480039034,2024,TX,48003,45.4,38.6,31.4,34.4,54.8
540017979,2022,WV,54001,43.9,34.1,52.3,46.5,38.8
540017979,2023,WV,54001,47.5,41.3,52.6,46.3,44.4
540017979,2024,WV,54001,43.1,36.4,51.0,47.5,39.8
180049131,2022,IN,18004,41.2,45.7,39.0,37.4,55.1
180049131,2023,IN,18004,44.7,54.9,38.9,40.4,59.8
180049131,2024,IN,18004,44.5,58.1,36.3,36.6,53.8
190035447,2022,IA,19003,45.6,54.1,36.6,64.2,48.9
190035447,2023,IA,19003,42.1,53.3,34.0,61.6,48.6
190035447,2024,IA,19003,45.0,51.4,27.2,61.9,43.2
250015278,2022,MA,25001,49.7,48.1,46.2,43.3,46.8
250015278,2023,MA,25001,44.5,48.6,42.0,39.6,45.7
250015278,2024,MA,25001,42.1,49.5,41.4,39.7,38.2
320036685,2022,NV,32003,45.0,41.6,45.4,45.6,41.0
320036685,2023,NV,32003,46.2,41.2,36.1,44.5,42.5
320036685,2024,NV,32003,47.2,44.1,39.4,45.6,40.9
500016699,2022,VT,50001,41.1,41.8,57.6,54.2,36.2
500016699,2023,VT,50001,45.0,46.2,55.2,59.1,43.7
500016699,2024,VT,50001,41.4,43.1,59.8,55.8,39.9
500024215,2022,VT,50002,39.2,43.0,27.4,34.2,58.2
500024215,2023,VT,50002,40.2,42.9,28.3,36.8,47.8
500024215,2024,VT,50002,45.6,38.5,30.0,41.0,54.1
150045705,2022,HI,15004,43.7,39.8,38.5,36.3,49.6
150045705,2023,HI,15004,43.7,36.8,42.8,33.1,50.0
150045705,2024,HI,15004,41.9,40.2,41.6,37.4,48.7
160011477,2022,ID,16001,42.4,31.4,28.3,24.0,28.5
160011477,2023,ID,16001,45.4,39.2,26.8,35.0,34.9
160011477,2024,ID,16001,44.9,33.9,29.0,33.4,38.0
120047084,2022,FL,12004,49.8,53.4,58.2,34.7,50.6
120047084,2023,FL,12004,42.8,45.1,52.1,31.9,45.1
120047084,2024,FL,12004,42.5,42.1,51.7,27.1,48.0
290011145,2022,MO,29001,48.3,41.1,51.4,49.6,58.0
290011145,2023,MO,29001,41.2,45.4,49.4,46.6,52.2
290011145,2024,MO,29001,43.9,40.8,45.0,46.6,46.1
260013057,2022,MI,26001,41.5,57.5,42.6,46.1,41.3
260013057,2023,MI,26001,38.7,58.8,45.3,48.3,45.1
260013057,2024,MI,26001,48.6,63.2,44.1,46.6,42.9
280029118,2022,MS,28002,45.5,59.5,46.6,50.4,37.8
280029118,2023,MS,28002,39.5,59.4,43.7,45.4,37.4
280029118,2024,MS,28002,39.7,47.8,46.2,45.8,36.0
530039339,2022,WA,53003,44.6,54.9,45.5,44.5,56.8
530039339,2023,WA,53003,42.1,50.0,41.0,44.5,61.9
530039339,2024,WA,53003,42.3,50.2,46.2,41.9,59.1
060012342,2022,CA,06001,42.5,46.1,31.2,41.3,44.7
060012342,2023,CA,06001,43.3,52.6,37.5,49.6,56.8
060012342,2024,CA,06001,44.3,46.9,35.2,45.6,54.6
180046021,2022,IN,18004,47.0,59.2,53.6,64.4,44.2
180046021,2023,IN,18004,40.7,52.6,52.0,62.3,39.5
180046021,2024,IN,18004,41.8,55.0,52.2,61.3,46.0
200047302,2022,KS,20004,44.1,59.7,44.6,34.4,44.7
200047302,2023,KS,20004,44.8,66.2,40.9,39.1,46.0
200047302,2024,KS,20004,43.3,66.2,40.5,34.8,48.1
080014122,2022,CO,08001,43.2,48.4,48.3,55.6,39.8
080014122,2023,CO,08001,45.2,49.0,60.3,60.4,46.6
080014122,2024,CO,08001,41.3,44.1,48.5,58.1,34.4
380018703,2022,ND,38001,46.5,32.7,55.2,52.7,47.0
380018703,2023,ND,38001,43.2,34.4,55.2,48.1,39.0
380018703,2024,ND,38001,42.2,38.7,53.4,43.9,41.8
400042456,2022,OK,40004,47.9,39.1,36.6,51.5,43.8
400042456,2023,OK,40004,46.9,38.6,36.7,46.4,42.4
400042456,2024,OK,40004,38.1,38.1,38.1,45.3,43.2
220013378,2022,LA,22001,42.9,46.2,55.5,31.9,31.4
220013378,2023,LA,22001,41.4,49.6,52.3,39.7,33.5
220013378,2024,LA,22001,45.2,45.0,51.4,36.8,30.9
080043018,2022,CO,08004,44.5,40.7,21.5,32.6,46.5
080043018,2023,CO,08004,43.7,44.0,21.9,34.6,48.8
080043018,2024,CO,08004,45.4,38.4,21.3,30.1,48.9
280034270,2022,MS,28003,42.2,45.8,38.3,44.3,49.7
280034270,2023,MS,28003,42.8,45.7,38.8,43.2,43.8
280034270,2024,MS,28003,47.0,48.6,34.7,45.4,48.0
350044808,2022,NM,35004,47.9,33.9,51.8,41.8,52.3
350044808,2023,NM,35004,41.8,29.3,48.7,36.3,46.6
350044808,2024,NM,35004,45.3,33.2,54.1,35.4,49.9
080011879,2022,CO,08001,38.9,38.1,39.5,43.7,43.3
080011879,2023,CO,08001,44.7,34.1,42.2,40.6,50.9
080011879,2024,CO,08001,43.3,44.9,47.0,35.9,48.4
280017946,2022,MS,28001,43.5,35.0,22.7,28.0,38.6
280017946,2023,MS,28001,37.6,32.0,25.5,26.3,45.5
280017946,2024,MS,28001,39.6,33.2,27.5,32.1,43.3
300047765,2022,MT,30004,45.3,62.6,52.7,35.5,60.5
300047765,2023,MT,30004,45.7,62.1,57.1,32.4,58.3
300047765,2024,MT,30004,40.1,59.9,56.5,38.4,59.7
120039835,2022,FL,12003,44.8,45.5,52.1,49.4,36.6
120039835,2023,FL,12003,44.1,43.6,50.6,47.1,35.4
120039835,2024,FL,12003,42.5,48.7,48.1,48.0,37.5
240021894,2022,MD,24002,41.5,16.9,32.1,38.9,20.0
240021894,2023,MD,24002,42.1,18.2,34.2,44.0,28.6
240021894,2024,MD,24002,43.0,17.8,29.7,41.0,18.7
280019711,2022,MS,28001,47.8,28.1,50.8,56.9,40.9
280019711,2023,MS,28001,42.9,23.3,43.9,50.3,43.5
280019711,2024,MS,28001,46.2,35.0,51.2,53.2,40.3
340034679,2022,NJ,34003,41.4,26.8,33.7,39.1,39.9
340034679,2023,NJ,34003,45.6,31.1,32.6,42.7,45.0
340034679,2024,NJ,34003,43.7,31.3,31.4,44.5,47.0
270014639,2022,MN,27001,39.3,41.1,37.0,37.2,29.8
270014639,2023,MN,27001,41.9,43.6,34.3,40.3,33.4
270014639,2024,MN,27001,42.0,40.9,39.4,35.6,39.5
440019398,2022,RI,44001,45.0,44.3,57.8,30.8,55.5
440019398,2023,RI,44001,41.6,43.4,67.1,32.3,49.9
440019398,2024,RI,44001,40.8,39.3,62.9,34.4,54.6
090047456,2022,CT,09004,42.7,52.6,37.8,45.1,50.5
090047456,2023,CT,09004,41.3,50.0,33.1,40.9,41.7
090047456,2024,CT,09004,42.9,51.6,38.7,46.0,44.5
130022037,2022,GA,13002,42.5,36.2,34.4,37.7,36.5
130022037,2023,GA,13002,39.9,35.4,37.7,38.2,37.9
130022037,2024,GA,13002,42.0,36.3,36.1,40.2,40.6
130023126,2022,GA,13002,38.6,30.1,35.0,35.9,37.3
130023126,2023,GA,13002,42.5,34.0,41.2,37.1,31.2
130023126,2024,GA,13002,43.3,33.0,40.7,35.6,34.7
210047931,2022,KY,21004,43.8,50.4,39.6,53.9,40.6
210047931,2023,KY,21004,47.4,53.7,47.7,56.6,49.2
210047931,2024,KY,21004,45.3,53.5,49.2,53.1,48.7
370014769,2022,NC,37001,38.6,44.0,24.8,56.6,62.5
370014769,2023,NC,37001,41.1,45.1,26.5,47.7,60.6
370014769,2024,NC,37001,44.3,43.9,22.8,54.2,67.2
450046486,2022,SC,45004,40.9,51.5,42.9,40.3,35.7
450046486,2023,SC,45004,42.9,45.7,39.5,39.7,35.1
450046486,2024,SC,45004,44.4,49.1,48.4,38.4,38.0
190032830,2022,IA,19003,43.6,34.7,47.4,43.5,43.8
190032830,2023,IA,19003,34.5,36.0,44.3,40.2,38.7
190032830,2024,IA,19003,41.7,36.8,39.9,42.0,39.8
310031266,2022,NE,31003,45.3,45.0,37.8,40.3,44.8
310031266,2023,NE,31003,43.0,45.1,37.2,41.2,35.0
310031266,2024,NE,31003,42.8,38.3,34.0,38.9,41.8
240042376,2022,MD,24004,40.6,51.2,24.5,51.7,38.2
240042376,2023,MD,24004,41.4,48.3,30.2,53.2,34.5
240042376,2024,MD,24004,41.1,48.5,22.2,54.1,39.7
300047251,2022,MT,30004,41.4,35.2,31.0,46.1,33.9
300047251,2023,MT,30004,44.2,31.2,31.0,48.7,43.5
300047251,2024,MT,30004,41.1,28.3,34.2,49.8,39.9
020013362,2022,AK,02001,42.9,55.4,63.3,64.5,38.4
020013362,2023,AK,02001,40.3,58.2,55.8,62.7,42.0
020013362,2024,AK,02001,41.4,60.3,55.9,64.3,42.1
230019669,2022,ME,23001,43.2,39.0,48.6,54.6,47.1
230019669,2023,ME,23001,40.7,34.5,50.9,49.2,44.8
230019669,2024,ME,23001,43.8,39.1,51.8,47.1,46.1
370012174,2022,NC,37001,38.0,55.0,59.9,43.0,41.3
370012174,2023,NC,37001,42.8,48.0,53.9,37.2,41.1
370012174,2024,NC,37001,44.8,55.4,53.5,42.6,41.0
440032553,2022,RI,44003,43.8,70.5,42.3,42.5,35.3
440032553,2023,RI,44003,38.5,64.6,32.7,40.1,24.7
440032553,2024,RI,44003,46.2,67.1,32.8,39.1,31.1
510036162,2022,VA,51003,41.7,41.8,45.4,39.9,60.4
510036162,2023,VA,51003,41.0,43.1,39.5,42.8,60.8
510036162,2024,VA,51003,41.6,43.2,50.4,39.4,68.3
040031138,2022,AZ,04003,43.0,20.1,41.1,38.5,36.2
040031138,2023,AZ,04003,36.3,21.8,39.8,42.8,41.7
040031138,2024,AZ,04003,38.4,23.0,49.9,43.7,40.7
350025706,2022,NM,35002,44.6,58.9,52.4,54.4,52.6
350025706,2023,NM,35002,41.2,51.4,52.3,55.6,49.1
350025706,2024,NM,35002,40.8,51.7,56.1,57.5,52.0
530014487,2022,WA,53001,42.3,40.6,50.6,53.8,26.8
530014487,2023,WA,53001,41.5,39.6,55.2,50.6,36.1
530014487,2024,WA,53001,44.7,41.3,52.1,50.9,32.0
370029892,2022,NC,37002,44.9,39.0,55.4,48.1,45.3
370029892,2023,NC,37002,43.0,34.6,55.9,44.0,42.5
370029892,2024,NC,37002,37.9,42.9,52.6,45.1,36.8
190048011,2022,IA,19004,47.5,49.0,38.5,41.3,27.7
190048011,2023,IA,19004,43.5,48.5,38.5,38.0,29.5
190048011,2024,IA,19004,41.6,45.5,37.9,37.6,33.3
300037658,2022,MT,30003,38.0,30.0,54.5,42.7,43.7
300037658,2023,MT,30003,43.8,32.1,61.7,40.8,43.3
300037658,2024,MT,30003,41.9,29.6,57.9,42.1,47.7
340038698,2022,NJ,34003,47.9,46.4,31.0,55.4,57.9
340038698,2023,NJ,34003,44.5,43.1,36.4,51.4,54.4
340038698,2024,NJ,34003,41.0,42.8,40.1,47.3,50.0
420028535,2022,PA,42002,47.5,49.5,47.7,38.2,35.9
420028535,2023,PA,42002,39.9,40.9,41.7,33.2,29.3
420028535,2024,PA,42002,45.2,47.0,43.6,32.3,34.3
060022641,2022,CA,06002,37.1,41.5,34.8,38.6,35.4
060022641,2023,CA,06002,38.8,47.1,38.1,42.4,44.1
060022641,2024,CA,06002,40.9,50.8,38.7,41.1,42.4
510025584,2022,VA,51002,42.5,37.8,51.2,66.7,24.6
510025584,2023,VA,51002,37.5,39.2,48.8,60.8,30.1
510025584,2024,VA,51002,38.4,42.2,50.7,65.8,31.2
100039908,2022,DE,10003,42.8,34.6,42.1,53.5,50.5
100039908,2023,DE,10003,38.7,24.9,36.3,45.1,46.1
100039908,2024,DE,10003,41.0,26.2,37.7,47.0,47.6
360048478,2022,NY,36004,37.5,28.6,41.3,42.5,39.1
360048478,2023,NY,36004,40.9,37.8,36.7,46.1,46.3
360048478,2024,NY,36004,43.5,32.5,41.4,39.4,54.6
040025402,2022,AZ,04002,38.6,40.6,53.2,40.2,50.4
040025402,2023,AZ,04002,42.7,36.7,52.9,36.6,46.2
040025402,2024,AZ,04002,42.7,40.2,51.7,35.7,49.6
300018926,2022,MT,30001,41.9,46.0,33.4,50.6,52.7
300018926,2023,MT,30001,41.5,40.4,29.9,45.6,49.6
300018926,2024,MT,30001,43.9,42.1,32.7,51.0,49.5
450044372,2022,SC,45004,42.6,41.6,16.8,33.2,35.0
450044372,2023,SC,45004,40.1,39.1,15.0,33.7,43.0
450044372,2024,SC,45004,41.5,36.5,23.3,40.5,41.9
420037584,2022,PA,42003,39.1,64.6,28.6,34.5,52.8
420037584,2023,PA,42003,41.1,61.7,27.4,32.3,49.2
420037584,2024,PA,42003,45.3,64.0,27.9,31.9,49.9
310028992,2022,NE,31002,38.5,34.1,32.8,39.8,38.2
310028992,2023,NE,31002,43.2,33.7,39.9,39.1,47.7
310028992,2024,NE,31002,41.8,35.5,39.1,36.6,41.0
010016400,2022,AL,01001,41.8,45.0,29.5,24.5,47.6
010016400,2023,AL,01001,40.2,43.0,28.1,20.5,49.6
010016400,2024,AL,01001,41.5,40.8,25.3,23.3,48.1
290022392,2022,MO,29002,42.9,37.5,38.1,43.5,48.7
290022392,2023,MO,29002,41.9,38.7,40.4,42.8,50.5
290022392,2024,MO,29002,40.8,43.4,41.8,40.4,53.1
470042659,2022,TN,47004,36.7,37.8,20.4,37.6,52.3
470042659,2023,TN,47004,43.1,38.1,26.7,41.9,58.6
470042659,2024,TN,47004,42.0,33.2,27.5,38.8,50.5
550034874,2022,WI,55003,42.5,67.0,40.5,50.3,38.9
550034874,2023,WI,55003,45.4,64.5,43.6,48.0,38.0
550034874,2024,WI,55003,40.5,63.4,39.8,48.2,35.6
100049243,2022,DE,10004,40.1,16.1,25.0,38.0,39.2
100049243,2023,DE,10004,42.4,18.9,26.3,35.0,43.5
100049243,2024,DE,10004,39.0,16.0,21.7,33.0,48.1
080038178,2022,CO,08003,41.7,40.8,51.7,41.8,53.7
080038178,2023,CO,08003,42.9,41.3,48.6,35.5,52.3
080038178,2024,CO,08003,38.7,42.3,48.3,34.8,51.7
120023450,2022,FL,12002,42.8,42.8,31.3,45.0,41.2
120023450,2023,FL,12002,41.5,38.6,32.2,41.8,47.7
120023450,2024,FL,12002,41.5,45.2,30.6,43.4,39.4
310033003,2022,NE,31003,33.8,31.1,24.2,29.0,42.1
310033003,2023,NE,31003,43.3,35.0,31.8,34.7,45.2
310033003,2024,NE,31003,38.7,36.8,36.9,31.8,47.7
400038444,2022,OK,40003,38.9,30.1,57.4,53.0,50.7
400038444,2023,OK,40003,37.9,40.3,40.4,52.6,45.4
400038444,2024,OK,40003,40.7,32.6,44.9,52.2,51.1
310011535,2022,NE,31001,41.4,34.1,34.8,39.4,60.5
310011535,2023,NE,31001,42.8,34.2,36.3,34.7,55.5
310011535,2024,NE,31001,38.4,38.1,39.0,35.5,56.0
250028580,2022,MA,25002,43.1,51.3,47.0,35.6,46.8
250028580,2023,MA,25002,41.5,53.2,46.3,34.1,38.7
250028580,2024,MA,25002,39.3,49.8,45.8,34.3,47.5
370013128,2022,NC,37001,38.9,54.6,41.0,36.7,44.8
370013128,2023,NC,37001,45.7,51.5,37.3,37.7,50.5
370013128,2024,NC,37001,39.8,51.2,40.0,34.5,48.9
240014734,2022,MD,24001,39.0,28.1,43.5,37.3,24.7
240014734,2023,MD,24001,41.0,29.8,42.0,36.1,30.2
240014734,2024,MD,24001,41.8,27.3,34.4,39.9,28.5
240042062,2022,MD,24004,41.8,35.2,51.8,40.0,32.4
240042062,2023,MD,24004,35.7,38.4,50.9,40.1,34.3
240042062,2024,MD,24004,43.3,32.8,46.6,39.5,31.5
420049526,2022,PA,42004,35.3,42.8,48.7,42.8,32.7
420049526,2023,PA,42004,39.9,43.4,56.3,47.5,42.2
420049526,2024,PA,42004,39.3,37.4,50.7,41.9,40.1
440022241,2022,RI,44002,43.0,32.3,34.9,52.4,42.0
440022241,2023,RI,44002,39.0,37.4,40.7,47.4,45.3
440022241,2024,RI,44002,37.3,32.5,39.5,49.6,47.7
490024924,2022,UT,49002,37.4,42.3,24.5,30.6,39.7
490024924,2023,UT,49002,35.8,40.3,23.1,27.9,39.4
490024924,2024,UT,49002,36.5,38.7,23.8,28.4,37.9
550035352,2022,WI,55003,35.9,44.0,37.8,40.8,52.9
550035352,2023,WI,55003,35.4,52.5,39.0,44.3,47.9
550035352,2024,WI,55003,41.0,50.4,36.8,42.6,52.5
100016309,2022,DE,10001,45.0,55.3,47.2,36.7,34.7
100016309,2023,DE,10001,40.1,50.1,42.6,35.6,23.8
100016309,2024,DE,10001,41.3,52.4,46.0,33.6,28.1
350045820,2022,NM,35004,36.8,24.7,50.2,38.9,38.8
350045820,2023,NM,35004,38.2,18.1,45.7,39.5,33.2
350045820,2024,NM,35004,39.8,30.4,43.2,35.0,32.7
290015550,2022,MO,29001,40.6,30.0,47.5,41.8,59.2
290015550,2023,MO,29001,42.2,22.2,48.3,40.3,55.2
290015550,2024,MO,29001,37.8,31.1,48.0,37.3,53.2
100045661,2022,DE,10004,35.5,44.3,39.5,39.9,25.7
100045661,2023,DE,10004,40.5,41.6,38.8,44.1,26.4
100045661,2024,DE,10004,36.8,39.1,46.4,37.3,27.3
310021515,2022,NE,31002,46.5,33.4,22.7,39.0,37.1
310021515,2023,NE,31002,41.1,34.6,26.6,39.3,44.7
310021515,2024,NE,31002,38.9,33.4,18.8,36.8,39.2
370014024,2022,NC,37001,38.2,44.2,19.7,38.6,28.2
370014024,2023,NC,37001,36.9,36.5,14.6,40.7,38.7
370014024,2024,NC,37001,35.6,40.3,23.0,44.5,35.3
510025286,2022,VA,51002,34.5,47.6,34.9,38.5,36.8
510025286,2023,VA,51002,40.4,55.5,36.4,41.3,43.5
510025286,2024,VA,51002,39.9,55.0,35.0,42.5,39.0
090034453,2022,CT,09003,37.9,19.2,40.4,32.4,31.3
090034453,2023,CT,09003,40.9,18.4,34.5,32.7,30.0
090034453,2024,CT,09003,43.7,20.3,34.8,33.0,33.0
380045413,2022,ND,38004,36.5,46.0,28.1,44.0,38.0
380045413,2023,ND,38004,43.0,42.6,36.2,46.1,42.6
380045413,2024,ND,38004,38.7,39.2,29.7,46.3,35.9
210041738,2022,KY,21004,37.4,47.7,30.9,34.4,34.4
210041738,2023,KY,21004,37.5,48.0,34.6,39.0,36.3
210041738,2024,KY,21004,38.2,48.9,41.9,37.4,41.8
280017064,2022,MS,28001,35.9,68.6,17.8,38.6,46.7
280017064,2023,MS,28001,37.8,62.2,26.9,36.3,46.1
280017064,2024,MS,28001,40.6,66.3,23.9,38.2,40.2
380023430,2022,ND,38002,39.3,34.8,20.3,37.1,44.9
380023430,2023,ND,38002,35.5,33.0,30.0,36.7,48.9
380023430,2024,ND,38002,38.6,33.5,29.7,38.8,47.5
450013500,2022,SC,45001,34.3,30.4,50.7,39.3,33.4
450013500,2023,SC,45001,36.8,37.0,53.9,37.7,34.9
450013500,2024,SC,45001,41.8,37.8,56.8,42.8,33.7
180031669,2022,IN,18003,35.5,19.6,34.4,17.6,31.5
180031669,2023,IN,18003,38.2,29.7,36.2,18.2,33.2
180031669,2024,IN,18003,41.6,22.7,34.2,21.8,31.8
410038871,2022,OR,41003,33.4,30.3,31.4,44.0,35.1
410038871,2023,OR,41003,43.2,30.3,32.0,47.0,40.2
410038871,2024,OR,41003,37.3,31.6,25.7,47.1,37.8
470027619,2022,TN,47002,41.9,37.7,63.1,48.4,38.4
470027619,2023,TN,47002,40.7,33.7,65.4,43.6,37.1
470027619,2024,TN,47002,39.2,31.1,61.3,41.3,42.7
